,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,school_parcel_id,school_id,list_grades,school_node_id,school_zone_id
1167,43693696046304,San Antonio Elementary,Alum Rock Union Elementary,Santa Clara,1721 East San Antonio Street,San Jose,95116-3060,CA,37.350025,-121.85233999999998,public,1,1,1,1,1,1,0,0,0,0,0,0,0,61.0,52.0,63.0,68.0,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,5.0,5.0,4.0,,9.0,7.0,1557780,2167,[1 1 1 1 1 1 0 0 0 0 0 0 0],4890201417,591
1168,43693696046312,Sylvia Cassell Elementary,Alum Rock Union Elementary,Santa Clara,1300 Tallahassee Drive,San Jose,95122-3939,CA,37.344382,-121.83038,public,1,1,1,1,1,1,0,0,0,0,0,0,0,90.0,73.0,63.0,59.0,69.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,4.0,3.0,4.0,,3.0,7.0,1567087,2168,[1 1 1 1 1 1 0 0 0 0 0 0 0],65444596,588
1169,43693696046320,Thomas P. Ryan Elementary,Alum Rock Union Elementary,Santa Clara,1241 McGinness Avenue,San Jose,95127-4026,CA,37.350062,-121.82257,public,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0,66.0,36.0,72.0,77.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,5.0,5.0,3.0,,9.0,6.0,1567733,2169,[1 1 1 1 1 1 0 0 0 0 0 0 0],65617624,639
1170,43693696046338,William Sheppard Middle,Alum Rock Union Elementary,Santa Clara,480 Rough and Ready Road,San Jose,95133-2422,CA,37.37451,-121.843,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,189.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,3.0,3.0,4.0,,2.0,3.0,1620079,2170,[0 0 0 0 0 0 1 1 1 0 0 0 0],4182058556,632
1171,43693696068910,Joseph George Middle,Alum Rock Union Elementary,Santa Clara,277 Mahoney Drive,San Jose,95127-3547,CA,37.371174,-121.81428,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,199.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,2.0,3.0,3.0,,7.0,9.0,1627366,2171,[0 0 0 0 0 0 1 1 1 0 0 0 0],65663048,635
1172,43693696089270,Ocala Middle,Alum Rock Union Elementary,Santa Clara,2800 Ocala Avenue,San Jose,95148-1114,CA,37.340385,-121.82046,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,151.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,3.0,3.0,4.0,,9.0,10.0,1567327,2172,[0 0 0 0 0 0 1 1 1 0 0 0 0],3987833911,588
1173,43693776046361,Laneview Elementary,Berryessa Union Elementary,Santa Clara,2095 Warmwood Lane,San Jose,95132-1251,CA,37.414559,-121.87069,public,1,1,1,1,1,1,0,0,0,0,0,0,0,69.0,56.0,58.0,74.0,70.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,8.0,8.0,8.0,,8.0,6.0,1286394,2173,[1 1 1 1 1 1 0 0 0 0 0 0 0],65586008,622
1174,43693776046379,Noble Elementary,Berryessa Union Elementary,Santa Clara,3466 Grossmont Drive,San Jose,95132-3119,CA,37.396302,-121.8391,public,1,1,1,1,1,1,0,0,0,0,0,0,0,75.0,74.0,72.0,92.0,98.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,9.0,9.0,9.0,,2.0,2.0,1621149,2174,[1 1 1 1 1 1 0 0 0 0 0 0 0],313262407,628
1175,43693776046387,Northwood Elementary,Berryessa Union Elementary,Santa Clara,2760 East Trimble Road,San Jose,95132-1055,CA,37.40946,-121.88134,public,1,1,1,1,1,1,0,0,0,0,0,0,0,93.0,82.0,87.0,91.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,10.0,10.0,10.0,,9.0,9.0,1285488,2175,[1 1 1 1 1 1 0 0 0 0 0 0 0],65621949,621
1176,43693776046395,Piedmont Middle,Berryessa Union Elementary,Santa Clara,955 Piedmont Road,San Jose,95132-2820,CA,37.39072700000001,-121.84264,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,273.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,6.0,7.0,7.0,,2.0,1.0,1621635,2176,[0 0 0 0 0 0 1 1 1 0 0 0 0],1111269595,628
1177,43693776046403,Toyon Elementary,Berryessa Union Elementary,Santa Clara,995 Bard Street,San Jose,95127-1103,CA,37.39139,-121.83827,public,1,1,1,1,1,1,0,0,0,0,0,0,0,99.0,50.0,59.0,32.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,1.0,2.0,4.0,,1.0,2.0,1622901,2177,[1 1 1 1 1 1 0 0 0 0 0 0 0],65484059,630
1178,43693776067177,Ruskin Elementary,Berryessa Union Elementary,Santa Clara,1401 Turlock Lane,San Jose,95132-2347,CA,37.400282,-121.85589,public,1,1,1,1,1,1,0,0,0,0,0,0,0,88.0,91.0,96.0,112.0,117.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,10.0,10.0,9.0,,5.0,4.0,1615324,2178,[1 1 1 1 1 1 0 0 0 0 0 0 0],65604157,626
1179,43693776068928,Morrill Middle,Berryessa Union Elementary,Santa Clara,1970 Morrill Avenue,San Jose,95132-1637,CA,37.410219,-121.87111000000002,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,236.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,7.0,7.0,7.0,,3.0,2.0,1286093,2179,[0 0 0 0 0 0 1 1 1 0 0 0 0],65588015,621
1180,43693776089288,Cherrywood Elementary,Berryessa Union Elementary,Santa Clara,2550 Greengate Drive,San Jose,95132-2699,CA,37.394695,-121.86542,public,1,1,1,1,1,1,0,0,0,0,0,0,0,63.0,48.0,66.0,57.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,8.0,7.0,6.0,,2.0,1.0,1616867,2180,[1 1 1 1 1 1 0 0 0 0 0 0 0],65451184,625
1181,43693776093033,Sierramont Middle,Berryessa Union Elementary,Santa Clara,3155 Kimlee Drive,San Jose,95132-3605,CA,37.403132,-121.85593,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,368.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,9.0,9.0,9.0,,3.0,1.0,1615146,2181,[0 0 0 0 0 0 1 1 1 0 0 0 0],65425791,626
1182,43693776093041,Vinci Park Elementary,Berryessa Union Elementary,Santa Clara,1311 Vinci Park Way,San Jose,95131-2792,CA,37.380943,-121.87333,public,1,1,1,1,1,1,0,0,0,0,0,0,0,145.0,92.0,94.0,89.0,87.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,9.0,8.0,8.0,,8.0,8.0,1382502,2182,[1 1 1 1 1 1 0 0 0 0 0 0 0],3969040295,600
1183,43693776095335,Brooktree Elementary,Berryessa Union Elementary,Santa Clara,1781 Olivetree Drive,San Jose,95131-1933,CA,37.398513,-121.88005,public,1,1,1,1,1,1,0,0,0,0,0,0,0,114.0,70.0,72.0,77.0,65.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,8.0,7.0,7.0,,2.0,2.0,1377755,2183,[1 1 1 1 1 1 0 0 0 0 0 0 0],65483648,605
1184,43693776095343,Majestic Way Elementary,Berryessa Union Elementary,Santa Clara,1855 Majestic Way,San Jose,95132-1940,CA,37.410648,-121.85723,public,1,1,1,1,1,1,0,0,0,0,0,0,0,74.0,83.0,84.0,97.0,93.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,9.0,8.0,9.0,,5.0,6.0,1612731,2184,[1 1 1 1 1 1 0 0 0 0 0 0 0],65436021,623
1185,43693776095350,Summerdale Elementary,Berryessa Union Elementary,Santa Clara,1100 Summerdale Drive,San Jose,95132-2934,CA,37.389589,-121.85196,public,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0,74.0,72.0,82.0,76.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,8.0,8.0,8.0,,4.0,4.0,1618301,2185,[1 1 1 1 1 1 0 0 0 0 0 0 0],282391316,627
1186,43693776111348,Berryessa Union Elementary,Berryessa Union Elementary,Santa Clara,1376 Piedmont Road,San Jose,95132-2498,CA,37.403829,-121.84886000000002,public,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1621829,2186,[0 0 0 0 0 0 0 0 1 0 0 0 0],65425791,628
1187,43693850133439,Steindorf STEAM K-8 Magnet,Cambrian,Santa Clara,3001 Ross Avenue,San Jose,95124-2358,CA,37.26665300000001,-121.92053,public,1,1,1,1,1,1,1,1,1,0,0,0,0,48.0,48.0,52.0,52.0,55.0,56.0,86.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,10.0,10.0,,,,,1504700,2187,[1 1 1 1 1 1 1 1 1 0 0 0 0],65597990,523
1188,43693856046411,Bagby Elementary,Cambrian,Santa Clara,1840 Harris Avenue,San Jose,95124-1125,CA,37.27871500000001,-121.92193,public,1,1,1,1,1,1,0,0,0,0,0,0,0,79.0,73.0,83.0,111.0,90.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,9.0,8.0,8.0,,3.0,2.0,1522413,2188,[1 1 1 1 1 1 0 0 0 0 0 0 0],65568982,523
1189,43693856046445,Fammatre Elementary,Cambrian,Santa Clara,2800 New Jersey Avenue,San Jose,95124-1556,CA,37.27104,-121.92578,public,1,1,1,1,1,1,0,0,0,0,0,0,0,183.0,82.0,77.0,64.0,71.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,8.0,7.0,8.0,,1.0,1.0,1502672,2189,[1 1 1 1 1 1 0 0 0 0 0 0 0],65434808,522
1190,43693856046452,Farnham Charter,Cambrian,Santa Clara,15711 Woodard Road,San Jose,95124-2668,CA,37.260195,-121.94302,public,1,1,1,1,1,1,0,0,0,0,0,0,0,85.0,88.0,77.0,104.0,77.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,9.0,8.0,8.0,,3.0,3.0,1507622,2190,[1 1 1 1 1 1 0 0 0 0 0 0 0],65458228,519
1191,43693856046486,Price Charter Middle,Cambrian,Santa Clara,2650 New Jersey Avenue,San Jose,95124-1520,CA,37.273405,-121.92679,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,352.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,9.0,9.0,9.0,,7.0,7.0,1502661,2191,[0 0 0 0 0 0 1 1 1 0 0 0 0],65557533,522
1192,43693856046494,Sartorette Charter,Cambrian,Santa Clara,3850 Woodford Drive,San Jose,95124-3736,CA,37.260592,-121.91112,public,1,1,1,1,1,1,0,0,0,0,0,0,0,66.0,69.0,70.0,73.0,56.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,7.0,8.0,8.0,,2.0,2.0,1528532,2192,[1 1 1 1 1 1 0 0 0 0 0 0 0],65671435,684
1193,43693930106005,Village,Campbell Union,Santa Clara,825 West Parr Avenue,Campbell,95008-6803,CA,37.26414000000001,-121.96438,public,1,1,1,1,1,1,0,0,0,0,0,0,0,47.0,48.0,48.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,9.0,9.0,10.0,,2.0,7.0,1495518,2193,[1 1 1 1 1 1 0 0 0 0 0 0 0],65526483,506
1194,43693930137273,Campbell School of Innovation,Campbell Union,Santa Clara,295 West Cherry Lane,Campbell,95008-3417,CA,37.283434,-121.95556,public,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1435870,2194,[1 1 1 1 1 1 1 1 1 0 0 0 0],4600018426,503
1195,43693936046510,Blackford Elementary,Campbell Union,Santa Clara,1970 Willow Street,San Jose,95125-5241,CA,37.299418,-121.92232,public,1,1,1,1,1,1,0,0,0,0,0,0,0,97.0,81.0,88.0,87.0,87.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,4.0,3.0,4.0,,1.0,2.0,1415370,2195,[1 1 1 1 1 1 0 0 0 0 0 0 0],65624732,531
1196,43693936046536,Capri Elementary,Campbell Union,Santa Clara,850 Chapman Avenue,Campbell,95008-6807,CA,37.266574,-121.96471,public,1,1,1,1,1,1,0,0,0,0,0,0,0,157.0,127.0,118.0,92.0,145.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,8.0,8.0,8.0,,5.0,5.0,1495320,2196,[1 1 1 1 1 1 0 0 0 0 0 0 0],65433249,506
1197,43693936046544,Castlemont Elementary,Campbell Union,Santa Clara,3040 East Payne Avenue,Campbell,95008-0136,CA,37.301497,-121.94737,public,1,1,1,1,1,1,0,0,0,0,0,0,0,141.0,111.0,113.0,110.0,122.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,8.0,7.0,6.0,,6.0,5.0,1409666,2197,[1 1 1 1 1 1 0 0 0 0 0 0 0],65622470,468
1198,43693936046577,Forest Hill Elementary,Campbell Union,Santa Clara,4450 McCoy Avenue,San Jose,95130-2117,CA,37.276425,-121.98235,public,1,1,1,1,1,1,0,0,0,0,0,0,0,122.0,116.0,109.0,122.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,10.0,10.0,10.0,,9.0,7.0,1492183,2198,[1 1 1 1 1 1 0 0 0 0 0 0 0],65634180,499
1199,43693936046601,Lynhaven Elementary,Campbell Union,Santa Clara,881 South Cypress Avenue,San Jose,95117-2508,CA,37.310889,-121.95978,public,1,1,1,1,1,1,0,0,0,0,0,0,0,116.0,112.0,87.0,98.0,82.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,4.0,6.0,5.0,,4.0,4.0,1429695,2199,[1 1 1 1 1 1 0 0 0 0 0 0 0],65579010,470
1200,43693936046619,Marshall Lane Elementary,Campbell Union,Santa Clara,14114 Marilyn Lane,Saratoga,95070-5646,CA,37.263873,-121.99658,public,1,1,1,1,1,1,0,0,0,0,0,0,0,113.0,89.0,91.0,94.0,92.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,10.0,10.0,10.0,,4.0,4.0,1486686,2200,[1 1 1 1 1 1 0 0 0 0 0 0 0],65497721,497
1201,43693936046627,Monroe Middle,Campbell Union,Santa Clara,1055 South Monroe Street,San Jose,95128-3150,CA,37.30908,-121.94355,public,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,84.0,209.0,275.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,4.0,4.0,4.0,,2.0,3.0,1409279,2201,[0 0 0 0 0 1 1 1 1 0 0 0 0],65452708,468
1202,43693936046668,Rolling Hills Middle,Campbell Union,Santa Clara,1585 More Avenue,Los Gatos,95030-1094,CA,37.265181,-121.98594,public,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,1.0,4.0,0.0,1.0,94.0,281.0,297.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,9.0,9.0,9.0,,5.0,5.0,1489708,2202,[1 1 1 1 1 1 1 1 1 0 0 0 0],65482585,507
1203,43693936046676,Rosemary,Campbell Union,Santa Clara,401 West Hamilton Avenue,Campbell,95008-0509,CA,37.294331,-121.95694,public,1,1,1,1,1,1,0,0,0,0,0,0,0,121.0,81.0,72.0,96.0,104.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,4.0,4.0,4.0,,8.0,7.0,1434836,2203,[1 1 1 1 1 1 0 0 0 0 0 0 0],316557979,503
1204,43693936046692,Sherman Oaks Elementary,Campbell Union,Santa Clara,1800 Fruitdale Avenue,San Jose,95128-4970,CA,37.310626,-121.92434,public,1,1,1,1,1,1,1,0,0,0,0,0,0,107.0,97.0,83.0,80.0,67.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,5.0,6.0,6.0,,3.0,5.0,1412948,2204,[1 1 1 1 1 1 1 0 0 0 0 0 0],65454204,533
1205,43694014330239,Leigh High,Campbell Union High,Santa Clara,5210 Leigh Avenue,San Jose,95124-5616,CA,37.24331,-121.92258,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,440.0,425.0,382.0,0.0,1691.0,9.0,10.0,10.0,,4.0,3.0,1589459,2205,[0 0 0 0 0 0 0 0 0 1 1 1 1],65546440,516
1206,43694014330759,Boynton High,Campbell Union High,Santa Clara,901 Boynton Avenue,San Jose,95117-2006,CA,37.312297,-121.96601,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,87.0,193.0,0.0,287.0,,,,,,,1429911,2206,[0 0 0 0 0 0 0 0 0 0 1 1 1],65493924,472
1207,43694014330866,Branham High,Campbell Union High,Santa Clara,1570 Branham Lane,San Jose,95118-2201,CA,37.254576,-121.89957,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,447.0,385.0,322.0,0.0,1605.0,10.0,10.0,10.0,,9.0,7.0,1532519,2207,[0 0 0 0 0 0 0 0 0 1 1 1 1],65494043,684
1208,43694014331955,Del Mar High,Campbell Union High,Santa Clara,1224 Del Mar Avenue,San Jose,95128-3529,CA,37.303262,-121.9303,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,334.0,301.0,250.0,0.0,1191.0,5.0,7.0,6.0,,9.0,5.0,1412412,2208,[0 0 0 0 0 0 0 0 0 1 1 1 1],65483597,533
1209,43694014336137,Prospect High,Campbell Union High,Santa Clara,18900 Prospect Road,Saratoga,95070-3435,CA,37.292868,-122.00238,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,414.0,346.0,310.0,0.0,1467.0,8.0,9.0,9.0,,5.0,6.0,1477048,2209,[0 0 0 0 0 0 0 0 0 1 1 1 1],2404221992,476
1210,43694014338505,Westmont High,Campbell Union High,Santa Clara,4805 Westmont Avenue,Campbell,95008-5725,CA,37.270126,-121.98595,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,414.0,392.0,341.0,0.0,1569.0,9.0,9.0,9.0,,5.0,7.0,1491892,2210,[0 0 0 0 0 0 0 0 0 1 1 1 1],65634180,500
1211,43694190108126,Sam H. Lawson Middle,Cupertino Union,Santa Clara,10401 Vista Drive,Cupertino,95014-2081,CA,37.328413,-122.02677,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,483.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,10.0,10.0,10.0,,5.0,6.0,1445860,2211,[0 0 0 0 0 0 1 1 1 0 0 0 0],65523257,485
1212,43694196046718,C. B. Eaton Elementary,Cupertino Union,Santa Clara,20220 Suisun Drive,Cupertino,95014-4428,CA,37.315251,-122.02619,public,1,1,1,1,1,1,0,0,0,0,0,0,0,71.0,76.0,99.0,94.0,112.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,10.0,10.0,10.0,,5.0,5.0,1468045,2212,[1 1 1 1 1 1 0 0 0 0 0 0 0],65422392,484
1213,43694196046742,Chester W. Nimitz Elementary,Cupertino Union,Santa Clara,545 East Cheyenne Drive,Sunnyvale,94087-4421,CA,37.346742,-122.03575,public,1,1,1,1,1,1,0,0,0,0,0,0,0,179.0,113.0,84.0,79.0,106.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,8.0,8.0,8.0,,1.0,2.0,1450867,2213,[1 1 1 1 1 1 0 0 0 0 0 0 0],65464621,456
1214,43694196046759,L. P. Collins Elementary,Cupertino Union,Santa Clara,10300 Blaney Avenue,Cupertino,95014-2332,CA,37.318574,-122.02308,public,1,1,1,1,1,1,0,0,0,0,0,0,0,99.0,114.0,129.0,129.0,114.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,10.0,10.0,10.0,,7.0,7.0,1466997,2214,[1 1 1 1 1 1 0 0 0 0 0 0 0],65433119,484
1215,43694196046767,Cupertino Middle,Cupertino Union,Santa Clara,1650 South Bernardo Avenue,Sunnyvale,94087-5256,CA,37.340131,-122.05942,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,508.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.0,10.0,10.0,10.0,,6.0,5.0,1448011,2215,[0 0 0 0 0 0 1 1 1 0 0 0 0],1067334907,454
1216,43694196046775,D. J. Sedgwick Elementary,Cupertino Union,Santa Clara,19200 Phil Lane,Cupertino,95014-3566,CA,37.316097,-122.00876,public,1,1,1,1,1,1,0,0,0,0,0,0,0,114.0,116.0,111.0,125.0,122.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,10.0,10.0,10.0,,3.0,4.0,1474013,2216,[1 1 1 1 1 1 0 0 0 0 0 0 0],65464887,479
1217,43694196046809,Dwight D. Eisenhower Elementary,Cupertino Union,Santa Clara,277 Rodonovan Drive,Santa Clara,95051-6656,CA,37.329181,-121.98939,public,1,1,1,1,1,1,0,0,0,0,0,0,0,114.0,97.0,97.0,101.0,135.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10.0,10.0,10.0,,4.0,3.0,1425807,2217,[1 1 1 1 1 1 0 0 0 0 0 0 0],65483875,462
1218,43694196046841,Garden Gate Elementary,Cupertino Union,Santa Clara,10500 Ann Arbor Avenue,Cupertino,95014-1661,CA,37.329659,-122.04533,public,1,1,1,1,1,1,0,0,0,0,0,0,0,88.0,102.0,100.0,116.0,117.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,10.0,10.0,10.0,,6.0,6.0,1452798,2218,[1 1 1 1 1 1 0 0 0 0 0 0 0],65606211,486
1219,43694196046882,Joaquin Miller Middle,Cupertino Union,Santa Clara,6151 Rainbow Drive,San Jose,95129-4043,CA,37.301254,-122.0121,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,428.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,10.0,10.0,10.0,,4.0,4.0,1475284,2219,[0 0 0 0 0 0 1 1 1 0 0 0 0],65566696,481
1220,43694196046890,John F. Kennedy Middle,Cupertino Union,Santa Clara,821 Bubb Road,Cupertino,95014-4938,CA,37.313232,-122.05052,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,477.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,10.0,10.0,10.0,,4.0,4.0,1460393,2220,[0 0 0 0 0 0 1 1 1 0 0 0 0],65645389,489
1221,43694196046908,John Muir Elementary,Cupertino Union,Santa Clara,6560 Hanover Drive,San Jose,95129-3832,CA,37.300409,-122.01946,public,1,1,1,1,1,1,0,0,0,0,0,0,0,117.0,42.0,56.0,58.0,58.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,10.0,10.0,10.0,,3.0,4.0,1471622,2221,[1 1 1 1 1 1 0 0 0 0 0 0 0],65436116,482
1222,43694196046932,Christa McAuliffe Elementary,Cupertino Union,Santa Clara,12211 Titus Avenue,Saratoga,95070-3456,CA,37.292892,-122.00966,public,1,1,1,1,1,1,1,1,1,0,0,0,0,72.0,72.0,68.0,65.0,67.0,64.0,40.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,10.0,10.0,10.0,,7.0,6.0,1480867,2222,[1 1 1 1 1 1 1 1 1 0 0 0 0],65608960,493
1223,43694196046940,Abraham Lincoln Elementary,Cupertino Union,Santa Clara,21710 McClellan Road,Cupertino,95014-4054,CA,37.315469,-122.05336,public,1,1,1,1,1,1,0,0,0,0,0,0,0,71.0,99.0,75.0,121.0,115.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,10.0,10.0,10.0,,3.0,4.0,1462177,2223,[1 1 1 1 1 1 0 0 0 0 0 0 0],65645389,490
1224,43694196046957,Louis E. Stocklmeir Elementary,Cupertino Union,Santa Clara,592 Dunholme Way,Sunnyvale,94087-3300,CA,37.344802,-122.02646,public,1,1,1,1,1,1,0,0,0,0,0,0,0,207.0,223.0,173.0,205.0,194.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,10.0,10.0,10.0,,6.0,5.0,1440324,2224,[1 1 1 1 1 1 0 0 0 0 0 0 0],65492020,457
1225,43694196046965,Manuel De Vargas Elementary,Cupertino Union,Santa Clara,5050 Moorpark Avenue,San Jose,95129-2136,CA,37.310596,-121.99102,public,1,1,1,1,1,1,0,0,0,0,0,0,0,125.0,97.0,90.0,73.0,96.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,9.0,8.0,8.0,,1.0,1.0,1480318,2225,[1 1 1 1 1 1 0 0 0 0 0 0 0],65524547,477
1226,43694196046981,Montclaire Elementary,Cupertino Union,Santa Clara,1160 Street Joseph Avenue,Los Altos,94024-6755,CA,37.343291,-122.08241,public,1,1,1,1,1,1,0,0,0,0,0,0,0,54.0,67.0,73.0,75.0,98.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,10.0,10.0,10.0,,3.0,4.0,1457138,2226,[1 1 1 1 1 1 0 0 0 0 0 0 0],671842657,386
