SAMPN,PERNO,Unnamed: 0,index,RELAT,GEND,AGE,AGEB,HISP,RACE1,RACE2,RACE3,RACE4,O_RACE,NTVTY,CNTRY,LIC,USER,TRANS,TPTYP1,TPTYP2,TPTYP3,TPTYP4,TPTYP5,TPTYP6,TPTYP7,O_TPTYP,CLIP1,CLIP2,CLIP3,COMP,MET,PASSTL,FLEX,EMPLY,WKSTAT,O_WKSTAT,JOBS,WLOC,WNAME_persons,WCITY_persons,WSTAT,WZIP_persons,WXST1_persons,WXST2_persons,WXCORD_persons,WYCORD_persons,WDAYS,WDAY1,WDAY2,WDAY3,WDAY4,WDAY5,WDAY6,WDAY7,HOURS,WSCHED,COMPR,WMODE,INDUS,O_INDUS,OCCUP,O_OCCUP,WLOC2,WNAME2_persons,WCITY2_persons,WSTAT2,WZIP2_persons,WXST2_1_persons,WXST2_2_persons,WDAYS2,DISAB,DTYPE1,DTYPE2,DTYPE3,DTYPE4,DTYPE5,DTYPE6,DTYPE7,O_DTYPE,DSLIC,EDIS,TTRIP,TRNSUB,SUBAMT,SUBUNT,O_SUBUNT,WTRIP,BTRIP,STUDE,SCHOL,O_SCHOL,SLOC,SONLN,PRESCH,O_PRESCH,SNAME_persons,SCITY_persons,SSTAT,SZIP_persons,SXST1_persons,SXST2_persons,SXCORD_persons,SYCORD_persons,SMODE,EDUCA,O_EDUCA,INTRV,PROXY,CMPLG,HVLOG,PTRIPS,TOLLF,TOLLR1,TOLLR2,TOLLR3,TOLLR4,TOLLR5,TOLLR6,TOLLR7,TOLLR8,TOLLR9,TOLLR10,TOLLB1,TOLLB2,TOLLB3,TOLLB4,TOLLB5,TOLLB6,TOLLB7,TOLLB8,TOLLB9,TOLLB10,HOVL,NOGOWHY,NOGOWHY_O,InComplete,Moto_trip,WCTFIP_persons,WTRACT_persons,SCTFIP_persons,STRACT_persons,WPrimaryCity_persons,WSTFIP_persons,W2PrimaryCity_persons,W2STFIP_persons,SPrimaryCity_persons,SSTFIP_persons,PERWGT,EXPPERWGT,WNAME_lookup,WCITY_lookup,WZIP_lookup,WXST1_lookup,WXST2_lookup,WXCORD_lookup,WYCORD_lookup,WNAME2_lookup,WCITY2_lookup,WZIP2_lookup,WXST2_1_lookup,WXST2_2_lookup,SNAME_lookup,SCITY_lookup,SZIP_lookup,SXST1_lookup,SXST2_lookup,SXCORD_lookup,SYCORD_lookup,WCTFIP_lookup,WTRACT_lookup,WBLOCK,WPrimaryCity_lookup,WSTFIP_lookup,W2PrimaryCity_lookup,W2STFIP_lookup,SCTFIP_lookup,STRACT_lookup,SBLOCK,SPrimaryCity_lookup,SSTFIP_lookup,HCITY,HZIP,HXCORD,HYCORD,HBLOCK,HTRACT,HCTFIP,HPrimaryCity,parcel_id_home,parcel_id_work,zone_id_home,zone_id_work,SNAME_SZIP_loopup
1974956,3,12069,52701,3,1,18,,2,1.0,,,,,1,,2.0,,1.0,6.0,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,OAKLAND,CA,94610,,,HIDDEN,HIDDEN,7.0,1,,1.0,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,405200.0,,,,,OAKLAND,6.0,0.56357214,190.94710423,,,,,,,,,,,,,bayhill high,OAKLAND,94610,,,-122.2489331,37.807545700000006,,,,,,,,1.0,405200.0,60014052004004.0,OAKLAND,6.0,WALNUT CREEK,94598,-122.007586,37.921871,60133553021018,355302,13,WALNUT CREEK,411491,,1139,,bayhill high 94610
1974956,4,12070,52702,3,1,16,,2,1.0,,,,,1,,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,0.0,1,4.0,,2.0,,,,HIDDEN,WALNUT CREEK,CA,94598,,,HIDDEN,HIDDEN,2.0,1,,1.0,,1,1.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,13.0,338302.0,,,,,WALNUT CREEK,6.0,0.56357214,190.94710423,,,,,,,,,,,,,northgate high,WALNUT CREEK,94598, , ,-122.00915400000001,37.908658,,,,,,,,13.0,338302.0,60133383022006.0,WALNUT CREEK,6.0,WALNUT CREEK,94598,-122.007586,37.921871,60133553021018,355302,13,WALNUT CREEK,411491,,1139,,northgate high 94598
1974956,5,12071,52703,3,2,14,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,8,0.0,1,4.0,,2.0,,,,HIDDEN,WALNUT CREEK,CA,94598,,,HIDDEN,HIDDEN,2.0,1,,2.0,4.0,1,1.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,13.0,338302.0,,,,,WALNUT CREEK,6.0,0.56357214,190.94710423,,,,,,,,,,,,,northgate high,WALNUT CREEK,94598, , ,-122.00915400000001,37.908658,,,,,,,,13.0,338302.0,60133383022006.0,WALNUT CREEK,6.0,WALNUT CREEK,94598,-122.007586,37.921871,60133553021018,355302,13,WALNUT CREEK,411491,,1139,,northgate high 94598
1975269,3,12081,52749,3,2,13,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,1.0,1,4.0,,2.0,,,,HIDDEN,PETALUMA,CA,94954,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,97.0,150602.0,,,,,PETALUMA,6.0,0.62926303,213.20421049,,,,,,,,,,,,,casa grande senior high,PETALUMA,94954,,,-122.59799960000001,38.2424424,,,,,,,,97.0,150602.0,60971506022005.0,PETALUMA,6.0,PETALUMA,94954,-122.62613700000001,38.251564,60971506031025,150603,97,PETALUMA,1879415,,1335,,casa grande senior high 94954
1975269,4,12082,52750,3,1,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,3.0,1,3.0,,2.0,,,,HIDDEN,PETALUMA,CA,94954,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,97.0,150610.0,,,,,PETALUMA,6.0,0.62926303,213.20421049,,,,,,,,,,,,,meadow,PETALUMA,94954,,,-122.64520559999998,38.2659814,,,,,,,,97.0,150610.0,60971506102025.0,PETALUMA,6.0,PETALUMA,94954,-122.62613700000001,38.251564,60971506031025,150603,97,PETALUMA,1879415,,1335,,meadow 94954
1975427,2,12086,52778,3,2,16,,2,1.0,,,,,1,,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,0.0,1,4.0,,2.0,,,,HIDDEN,FAIRFIELD,CA,94533,,,HIDDEN,HIDDEN,6.0,1,,1.0,,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,95.0,252501.0,,,,,FAIRFIELD,6.0,0.93457164,316.64756898,,,,,,,,,,,,,armijl high,FAIRFIELD,94533,,,-122.0390142,38.2511941,,,,,,,,95.0,252501.0,60952525011009.0,FAIRFIELD,6.0,SUISUN CITY,94585,-122.003876,38.252448,60952527043001,252704,95,SUISUN CITY,1853175,,1255,,armijl high 94533
1975427,3,12087,52779,3,2,13,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,0.0,1,4.0,,2.0,,,,HIDDEN,FAIRFIELD,CA,94533,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,95.0,252501.0,,,,,FAIRFIELD,6.0,0.93457164,316.64756898,,,,,,,,,,,,,armijl high,FAIRFIELD,94533,,,-122.03615400000001,38.250141,,,,,,,,95.0,252501.0,60952525011009.0,FAIRFIELD,6.0,SUISUN CITY,94585,-122.003876,38.252448,60952527043001,252704,95,SUISUN CITY,1853175,,1255,,armijl high 94533
1975531,3,12093,52788,3,2,9,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,2.0,1,3.0,,2.0,,,,HIDDEN,SANTA CLARA,CA,95051,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,505305.0,,,,,SANTA CLARA,6.0,0.48402197,163.99425648,,,,,,,,,,,,,saint lawrence elementary,SANTA CLARA,95051,,,-121.9951629,37.3576413,,,,,,,,85.0,505305.0,60855053051016.0,SANTA CLARA,6.0,SANTA CLARA,95051,-121.985658,37.351227,60855054012003,505401,85,SANTA CLARA,1421337,,441,,saint lawrence elementary 95051
1976318,5,12109,52854,7,1,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,0.0,1,4.0,,2.0,,,,HIDDEN,UNION CITY,CA,94587,,,HIDDEN,HIDDEN,6.0,1,,2.0,4.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,2.0,,,1.0,440308.0,,,,,UNION CITY,6.0,1.04812776,355.12216821,,,,,,,,,,,,,union city high,UNION CITY,94587,,,-122.0271888,37.5900554,,,,,,,,1.0,440308.0,60014403082007.0,UNION CITY,6.0,OAKLAND,94610,-122.23755700000001,37.813428,60014051004002,405100,1,OAKLAND,10947,,938,,union city high 94587
1977765,3,12123,52997,3,1,14,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,0.0,1,4.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95111,,,HIDDEN,HIDDEN,6.0,1,,2.0,2.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,85.0,512017.0,,,,,SAN JOSE,6.0,0.48402197,163.99425648,,,,,,,,,,,,,valley christian high,SAN JOSE,95111,,,-121.826475,37.275827,,,,,,,,85.0,512017.0,60855120171000.0,SAN JOSE,6.0,SAN JOSE,95124,-121.937679,37.245681,60855068022010,506802,85,SAN JOSE,1508880,,517,,valley christian high 95111
1977986,3,12130,53027,3,1,10,,1,97.0,,,,HISPANIC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,3.0,1,3.0,,2.0,,,,HIDDEN,REDWOOD CITY,CA,94062,,,HIDDEN,HIDDEN,1.0,1,,2.0,2.0,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,81.0,610000.0,,,,,REDWOOD CITY,6.0,1.40289525,475.32296953,,,,,,,,,,,,,mount carmel church,REDWOOD CITY,94062,,,-122.23851699999999,37.48157,,,,,,,,81.0,610000.0,60816100001021.0,REDWOOD CITY,6.0,REDWOOD CITY,94063,-122.224774,37.480545899999996,60816102031030,610203,81,REDWOOD CITY,1170770,,326,,mount carmel church 94062
